"REG_ID","Regions","IND","Indicator","MEAS","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NO02","Hedmark and Oppland","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,26.4,,
"NO03","South-Eastern Norway","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,30.9,,
"NO04","Agder and Rogaland","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,30.8,,
"NO05","Western Norway","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,28.4,,
"NO06","Trøndelag","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,28.9,,
"NO07","Northern Norway","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,24.5,,
"POL","Poland","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,73.5,,
"PL11","Lodzkie","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,68.4,,
"PL12","Mazovia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,72.4,,
"PL21","Lesser Poland ","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,69.7,,
"PL22","Silesia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,67.8,,
"PL31","Lublin Province ","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,71.1,,
"PL32","Podkarpacia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,72.4,,
"PL33","Swietokrzyskie","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,70.6,,
"PL34","Podlasie","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,64.3,,
"PL41","Greater Poland","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,78.4,,
"PL42","West Pomerania","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,74.2,,
"PL43","Lubusz","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,78.5,,
"PL51","Lower Silesia ","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,71.9,,
"PL52","Opole region","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,72.2,,
"PL61","Kuyavian-Pomerania","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,76.6,,
"PL62","Warmian-Masuria","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,67.1,,
"PL63","Pomerania","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,69.7,,
"PRT","Portugal","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,81.3,,
"PT11","North (PT)","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,84.2,,
"PT15","Algarve","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,85.5,,
"PT16","Central Portugal","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,85.1,,
"PT17","Lisbon","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,84.2,,
"PT18","Alentejo","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,86,,
"PT20","Azores (PT)","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,76.6,,
"PT30","Madeira (PT)","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,72.8,,
"SVK","Slovak Republic","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,77.8,,
"SK01","Bratislava Region","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,75,,
"SK02","West Slovakia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,80.7,,
"SK03","Central Slovakia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,79.8,,
"SK04","East Slovakia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,69,,
"SVN","Slovenia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,72.1,,
"SI01","Eastern Slovenia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,78,,
"SI02","Western Slovenia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,77.5,,
"ESP","Spain","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,71.4,,
"ES11","Galicia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,72.8,,
"ES12","Asturias","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,72.5,,
"ES13","Cantabria","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,79,,
"ES21","Basque Country","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,79.9,,
"ES22","Navarra","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,66.1,,
"ES23","La Rioja","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,61.8,,
"ES24","Aragon","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,72.8,,
"ES30","Madrid","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,77.4,,
"ES41","Castile and León","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,71.2,,
"ES42","Castile-La Mancha","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,77.5,,
"ES43","Extremadura","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,60.7,,
"ES51","Catalonia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,75.3,,
"ES52","Valencia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,78.3,,
"ES53","Balearic Islands","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,77.6,,
"ES61","Andalusia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,71.1,,
"ES62","Murcia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,71.2,,
"ES63","Ceuta ","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,73.9,,
"ES64","Melilla","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,74.8,,
"ES70","Canary Islands","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,79.4,,
"SWE","Sweden","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,17.7,,
"SE11","Stockholm","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,13.5,,
"SE12","East Middle Sweden","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,18.6,,
"SE21","Småland with Islands","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,16,,
"SE22","South Sweden","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,17,,
"SE23","West Sweden","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,17.1,,
"SE31","North Middle Sweden","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,17.5,,
"SE32","Central Norrland","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,16.4,,
"SE33","Upper Norrland","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,21,,
"CHE","Switzerland","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,25.5,,
"CH01","Lake Geneva Region","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,25,,
"CH02","Espace Mittelland","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,30,,
"CH03","Northwestern Switzerland ","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,24.5,,
"CH04","Zurich","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,18.1,,
"CH05","Eastern Switzerland","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,23.4,,
"CH06","Central Switzerland","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,26,,
"CH07","Ticino","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,17.3,,
"TUR","Türkiye","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,58.3,,
"TR10","Istanbul","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,61.6,,
"TR21","Thrace","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,70.5,,
"TR22","Southern Marmara - West","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,64.1,,
"TR31","Izmir","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,68.9,,
"TR32","Southern Aegean","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,62.5,,
"TR33","Northern Aegean","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,61.5,,
"TR41","Eastern Marmara - South ","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,53.9,,
"TR42","Eastern Marmara - North","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,61.1,,
"TR51","Ankara","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,69.5,,
"TR52","Central Anatolia - West and South","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,48.9,,
"TR61","Mediterranean region - West","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,63.3,,
"TR62","Mediterranean region - Middle","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,57.7,,
"TR63","Mediterranean region - East ","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,58.2,,
"TR71","Central Anatolia - Middle","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,64.5,,
"TR72","Central Anatolia - East","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,42.1,,
"TR81","Western Black Sea - West","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,59.1,,
"TR82","Western Black Sea - Middle and East","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,38.1,,
"TR83","Middle Black Sea","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,52.1,,
"TR90","Eastern Black Sea","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,48.1,,
"TRA1","Northeastern Anatolia - West","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,45.9,,
"TRA2","Northeastern Anatolia - East","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,53.6,,
"TRB1","Eastern Anatolia - West","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,45.9,,
"TRB2","Eastern Anatolia - East","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,45.6,,
"TRC1","Southeastern Anatolia - West ","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,41.4,,
"TRC2","Southeastern Anatolia - Middle","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,49,,
"TRC3","Southeastern Anatolia - East","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,61,,
"GBR","United Kingdom","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,45.9,,
"UKC","North East England","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,45.6,,
"UKD","North West England","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,47.2,,
"UKE","Yorkshire and The Humber","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,47.5,,
"UKF","East Midlands","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,49.7,,
"UKG","West Midlands","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,51.8,,
"UKH","East of England","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,47.9,,
"UKI","Greater London","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,42,,
"UKJ","South East England","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,45.5,,
"UKK","South West England","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,42.4,,
"UKL","Wales","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,53.7,,
"UKM","Scotland","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,49.6,,
"UKN","Northern Ireland","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,53.2,,
"USA","United States","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,70.8,,
"US01","Alabama","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,75.3,,
"US02","Alaska","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,54.5,,
"US04","Arizona","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,74.6,,
"US05","Arkansas","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,73.8,,
"US06","California","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,67.2,,
"US08","Colorado","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,63.4,,
"US09","Connecticut","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,71.5,,
"US10","Delaware","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,61.2,,
"US11","District of Columbia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,77.5,,
"US12","Florida","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,68.1,,
"US13","Georgia","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,75.9,,
"US15","Hawaii","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,72.2,,
"US16","Idaho","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,80.9,,
"US17","Illinois","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,75.9,,
"US18","Indiana","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,77.4,,
"US19","Iowa","SUBJ_PERC_CORR","Perception of corrution","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,69.4,,
